InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
11264,GR008,Wheat Flour 1kg,3,2025-05-12 10:12:00,55,4629
11264,GR006,Sunflower Oil 1L,6,2025-05-12 10:12:00,160,4629
11264,GR001,Milk 1L,4,2025-05-12 10:12:00,60,4629
11264,GR004,Basmati Rice 1kg,1,2025-05-12 10:12:00,120,4629
11265,GR007,Tea Powder 500g,6,2025-06-28 14:47:00,140,2457
11265,GR005,Sugar 1kg,5,2025-06-28 14:47:00,50,2457
11265,GR010,Yogurt 200g,6,2025-06-28 14:47:00,25,2457
11265,GR006,Sunflower Oil 1L,3,2025-06-28 14:47:00,160,2457
11265,GR008,Wheat Flour 1kg,3,2025-06-28 14:47:00,55,2457
11265,GR015,Salt 1kg,8,2025-06-28 14:47:00,20,2457
11266,GR004,Basmati Rice 1kg,6,2025-07-04 18:06:00,120,4407
11266,GR006,Sunflower Oil 1L,7,2025-07-04 18:06:00,160,4407
11267,GR004,Basmati Rice 1kg,5,2025-07-20 01:03:00,120,1091
11267,GR002,Bread,1,2025-07-20 01:03:00,40,1091
11267,GR005,Sugar 1kg,3,2025-07-20 01:03:00,50,1091
11267,GR015,Salt 1kg,4,2025-07-20 01:03:00,20,1091
11268,GR006,Sunflower Oil 1L,1,2025-07-04 14:23:00,160,4235
11268,GR009,Butter 100g,2,2025-07-04 14:23:00,60,4235
11268,GR011,Bananas 1 dozen,8,2025-07-04 14:23:00,50,4235
11268,GR008,Wheat Flour 1kg,4,2025-07-04 14:23:00,55,4235
11268,GR007,Tea Powder 500g,3,2025-07-04 14:23:00,140,4235
11268,GR014,Tomatoes 1kg,5,2025-07-04 14:23:00,40,4235
11269,GR002,Bread,2,2025-03-03 00:11:00,40,2583
11269,GR009,Butter 100g,5,2025-03-03 00:11:00,60,2583
11270,GR007,Tea Powder 500g,7,2025-05-16 22:56:00,140,3009
11270,GR008,Wheat Flour 1kg,2,2025-05-16 22:56:00,55,3009
11270,GR012,Potatoes 1kg,6,2025-05-16 22:56:00,30,3009
11270,GR005,Sugar 1kg,2,2025-05-16 22:56:00,50,3009
11270,GR011,Bananas 1 dozen,7,2025-05-16 22:56:00,50,3009
11271,GR008,Wheat Flour 1kg,7,2025-04-27 05:19:00,55,2981
11271,GR012,Potatoes 1kg,2,2025-04-27 05:19:00,30,2981
11271,GR005,Sugar 1kg,2,2025-04-27 05:19:00,50,2981
11272,GR006,Sunflower Oil 1L,3,2025-07-03 12:18:00,160,4560
11272,GR011,Bananas 1 dozen,2,2025-07-03 12:18:00,50,4560
11272,GR015,Salt 1kg,6,2025-07-03 12:18:00,20,4560
11272,GR007,Tea Powder 500g,8,2025-07-03 12:18:00,140,4560
11272,GR005,Sugar 1kg,5,2025-07-03 12:18:00,50,4560
11272,GR004,Basmati Rice 1kg,3,2025-07-03 12:18:00,120,4560
11273,GR001,Milk 1L,7,2025-05-30 00:44:00,60,1020
11273,GR009,Butter 100g,8,2025-05-30 00:44:00,60,1020
11273,GR014,Tomatoes 1kg,4,2025-05-30 00:44:00,40,1020
11273,GR011,Bananas 1 dozen,5,2025-05-30 00:44:00,50,1020
11273,GR003,Eggs Pack (12),5,2025-05-30 00:44:00,90,1020
11273,GR010,Yogurt 200g,4,2025-05-30 00:44:00,25,1020
11274,GR002,Bread,2,2025-03-03 07:22:00,40,3742
11274,GR014,Tomatoes 1kg,2,2025-03-03 07:22:00,40,3742
11274,GR009,Butter 100g,7,2025-03-03 07:22:00,60,3742
11274,GR004,Basmati Rice 1kg,8,2025-03-03 07:22:00,120,3742
11274,GR005,Sugar 1kg,2,2025-03-03 07:22:00,50,3742
11275,GR014,Tomatoes 1kg,7,2025-07-19 02:53:00,40,1603
11275,GR008,Wheat Flour 1kg,6,2025-07-19 02:53:00,55,1603
11275,GR013,Onions 1kg,2,2025-07-19 02:53:00,35,1603
11275,GR007,Tea Powder 500g,1,2025-07-19 02:53:00,140,1603
11275,GR012,Potatoes 1kg,7,2025-07-19 02:53:00,30,1603
11276,GR011,Bananas 1 dozen,6,2025-06-18 07:01:00,50,4127
11277,GR012,Potatoes 1kg,6,2025-04-30 02:53:00,30,1641
11278,GR009,Butter 100g,5,2025-02-23 20:09:00,60,4326
11278,GR015,Salt 1kg,4,2025-02-23 20:09:00,20,4326
11279,GR012,Potatoes 1kg,6,2025-01-02 06:42:00,30,2584
11279,GR002,Bread,2,2025-01-02 06:42:00,40,2584
11280,GR004,Basmati Rice 1kg,8,2025-07-03 22:25:00,120,2345
11280,GR001,Milk 1L,5,2025-07-03 22:25:00,60,2345
11281,GR011,Bananas 1 dozen,4,2025-02-16 15:13:00,50,3144
11281,GR008,Wheat Flour 1kg,5,2025-02-16 15:13:00,55,3144
11282,GR014,Tomatoes 1kg,6,2025-03-08 02:51:00,40,4553
11282,GR013,Onions 1kg,4,2025-03-08 02:51:00,35,4553
11282,GR005,Sugar 1kg,2,2025-03-08 02:51:00,50,4553
11283,GR009,Butter 100g,6,2025-01-24 10:19:00,60,1995
11283,GR012,Potatoes 1kg,2,2025-01-24 10:19:00,30,1995
11283,GR014,Tomatoes 1kg,5,2025-01-24 10:19:00,40,1995
11284,GR015,Salt 1kg,4,2025-02-09 15:43:00,20,1384
11284,GR011,Bananas 1 dozen,6,2025-02-09 15:43:00,50,1384
11285,GR006,Sunflower Oil 1L,1,2025-04-17 14:57:00,160,2583
11285,GR004,Basmati Rice 1kg,2,2025-04-17 14:57:00,120,2583
11285,GR015,Salt 1kg,7,2025-04-17 14:57:00,20,2583
11286,GR003,Eggs Pack (12),3,2025-07-07 23:43:00,90,4851
11286,GR015,Salt 1kg,6,2025-07-07 23:43:00,20,4851
11287,GR007,Tea Powder 500g,3,2025-04-03 03:24:00,140,3100
11287,GR005,Sugar 1kg,8,2025-04-03 03:24:00,50,3100
11287,GR010,Yogurt 200g,5,2025-04-03 03:24:00,25,3100
11287,GR013,Onions 1kg,8,2025-04-03 03:24:00,35,3100
11288,GR011,Bananas 1 dozen,8,2025-02-15 09:52:00,50,1311
11289,GR006,Sunflower Oil 1L,8,2025-05-30 07:18:00,160,3100
11289,GR009,Butter 100g,7,2025-05-30 07:18:00,60,3100
11289,GR007,Tea Powder 500g,4,2025-05-30 07:18:00,140,3100
11289,GR011,Bananas 1 dozen,3,2025-05-30 07:18:00,50,3100
11289,GR010,Yogurt 200g,6,2025-05-30 07:18:00,25,3100
11289,GR005,Sugar 1kg,7,2025-05-30 07:18:00,50,3100
11290,GR013,Onions 1kg,5,2025-01-17 09:41:00,35,3100
11290,GR002,Bread,1,2025-01-17 09:41:00,40,3100
11290,GR005,Sugar 1kg,5,2025-01-17 09:41:00,50,3100
11290,GR006,Sunflower Oil 1L,1,2025-01-17 09:41:00,160,3100
11291,GR001,Milk 1L,7,2025-03-03 13:47:00,60,3601
11291,GR007,Tea Powder 500g,5,2025-03-03 13:47:00,140,3601
11292,GR001,Milk 1L,5,2025-03-23 18:59:00,60,4693
11292,GR008,Wheat Flour 1kg,5,2025-03-23 18:59:00,55,4693
11292,GR007,Tea Powder 500g,2,2025-03-23 18:59:00,140,4693
11292,GR014,Tomatoes 1kg,1,2025-03-23 18:59:00,40,4693
11293,GR004,Basmati Rice 1kg,1,2025-05-10 14:03:00,120,3056
11293,GR015,Salt 1kg,2,2025-05-10 14:03:00,20,3056
11293,GR011,Bananas 1 dozen,5,2025-05-10 14:03:00,50,3056
11294,GR015,Salt 1kg,2,2025-02-25 03:54:00,20,4548
11294,GR013,Onions 1kg,2,2025-02-25 03:54:00,35,4548
11294,GR008,Wheat Flour 1kg,7,2025-02-25 03:54:00,55,4548
11295,GR012,Potatoes 1kg,2,2025-01-19 06:22:00,30,4558
11296,GR015,Salt 1kg,3,2025-06-19 06:21:00,20,2733
11296,GR001,Milk 1L,4,2025-06-19 06:21:00,60,2733
11297,GR015,Salt 1kg,6,2025-01-06 00:44:00,20,1029
11297,GR013,Onions 1kg,3,2025-01-06 00:44:00,35,1029
11297,GR010,Yogurt 200g,1,2025-01-06 00:44:00,25,1029
11297,GR006,Sunflower Oil 1L,3,2025-01-06 00:44:00,160,1029
11298,GR013,Onions 1kg,4,2025-03-08 21:49:00,35,2078
11298,GR004,Basmati Rice 1kg,1,2025-03-08 21:49:00,120,2078
11298,GR009,Butter 100g,1,2025-03-08 21:49:00,60,2078
11298,GR014,Tomatoes 1kg,2,2025-03-08 21:49:00,40,2078
11298,GR001,Milk 1L,1,2025-03-08 21:49:00,60,2078
11299,GR001,Milk 1L,3,2025-06-17 15:51:00,60,3144
11300,GR011,Bananas 1 dozen,2,2025-07-07 08:19:00,50,1125
11300,GR008,Wheat Flour 1kg,7,2025-07-07 08:19:00,55,1125
11300,GR010,Yogurt 200g,7,2025-07-07 08:19:00,25,1125
11300,GR009,Butter 100g,7,2025-07-07 08:19:00,60,1125
11300,GR015,Salt 1kg,6,2025-07-07 08:19:00,20,1125
11300,GR003,Eggs Pack (12),5,2025-07-07 08:19:00,90,1125
11301,GR014,Tomatoes 1kg,1,2025-04-23 15:46:00,40,1436
11301,GR006,Sunflower Oil 1L,5,2025-04-23 15:46:00,160,1436
11301,GR008,Wheat Flour 1kg,6,2025-04-23 15:46:00,55,1436
11301,GR013,Onions 1kg,8,2025-04-23 15:46:00,35,1436
11301,GR005,Sugar 1kg,1,2025-04-23 15:46:00,50,1436
11302,GR008,Wheat Flour 1kg,6,2025-06-13 05:15:00,55,2546
11302,GR009,Butter 100g,4,2025-06-13 05:15:00,60,2546
11303,GR009,Butter 100g,3,2025-03-31 11:20:00,60,2489
11303,GR010,Yogurt 200g,4,2025-03-31 11:20:00,25,2489
11303,GR012,Potatoes 1kg,3,2025-03-31 11:20:00,30,2489
11304,GR012,Potatoes 1kg,1,2025-05-04 03:10:00,30,1436
11304,GR008,Wheat Flour 1kg,4,2025-05-04 03:10:00,55,1436
11305,GR013,Onions 1kg,4,2025-03-07 14:57:00,35,1761
11305,GR003,Eggs Pack (12),2,2025-03-07 14:57:00,90,1761
11305,GR012,Potatoes 1kg,4,2025-03-07 14:57:00,30,1761
11305,GR009,Butter 100g,3,2025-03-07 14:57:00,60,1761
11305,GR006,Sunflower Oil 1L,8,2025-03-07 14:57:00,160,1761
11306,GR010,Yogurt 200g,5,2025-02-14 15:26:00,25,2635
11306,GR004,Basmati Rice 1kg,8,2025-02-14 15:26:00,120,2635
11306,GR009,Butter 100g,2,2025-02-14 15:26:00,60,2635
11306,GR007,Tea Powder 500g,5,2025-02-14 15:26:00,140,2635
11307,GR004,Basmati Rice 1kg,7,2025-05-04 02:58:00,120,4444
11307,GR010,Yogurt 200g,7,2025-05-04 02:58:00,25,4444
11307,GR008,Wheat Flour 1kg,4,2025-05-04 02:58:00,55,4444
11307,GR007,Tea Powder 500g,1,2025-05-04 02:58:00,140,4444
11307,GR014,Tomatoes 1kg,3,2025-05-04 02:58:00,40,4444
11308,GR003,Eggs Pack (12),6,2025-03-23 16:59:00,90,4210
11308,GR006,Sunflower Oil 1L,3,2025-03-23 16:59:00,160,4210
11308,GR008,Wheat Flour 1kg,5,2025-03-23 16:59:00,55,4210
11308,GR014,Tomatoes 1kg,8,2025-03-23 16:59:00,40,4210
11308,GR015,Salt 1kg,2,2025-03-23 16:59:00,20,4210
11308,GR005,Sugar 1kg,7,2025-03-23 16:59:00,50,4210
11309,GR012,Potatoes 1kg,6,2025-01-11 14:33:00,30,4790
11309,GR002,Bread,1,2025-01-11 14:33:00,40,4790
11309,GR008,Wheat Flour 1kg,2,2025-01-11 14:33:00,55,4790
11310,GR002,Bread,7,2025-03-11 14:59:00,40,4178
11310,GR003,Eggs Pack (12),2,2025-03-11 14:59:00,90,4178
11310,GR009,Butter 100g,1,2025-03-11 14:59:00,60,4178
11310,GR012,Potatoes 1kg,8,2025-03-11 14:59:00,30,4178
11311,GR002,Bread,2,2025-03-31 13:44:00,40,2345
11311,GR004,Basmati Rice 1kg,4,2025-03-31 13:44:00,120,2345
11311,GR014,Tomatoes 1kg,6,2025-03-31 13:44:00,40,2345
11312,GR011,Bananas 1 dozen,3,2025-05-17 10:15:00,50,1487
11312,GR005,Sugar 1kg,2,2025-05-17 10:15:00,50,1487
11312,GR013,Onions 1kg,1,2025-05-17 10:15:00,35,1487
11313,GR003,Eggs Pack (12),3,2025-07-15 17:52:00,90,1066
11313,GR010,Yogurt 200g,1,2025-07-15 17:52:00,25,1066
11313,GR009,Butter 100g,3,2025-07-15 17:52:00,60,1066
11313,GR014,Tomatoes 1kg,5,2025-07-15 17:52:00,40,1066
11314,GR004,Basmati Rice 1kg,2,2025-05-02 22:13:00,120,4210
11314,GR012,Potatoes 1kg,7,2025-05-02 22:13:00,30,4210
11314,GR003,Eggs Pack (12),2,2025-05-02 22:13:00,90,4210
11314,GR002,Bread,2,2025-05-02 22:13:00,40,4210
11314,GR007,Tea Powder 500g,8,2025-05-02 22:13:00,140,4210
11315,GR014,Tomatoes 1kg,6,2025-04-03 13:55:00,40,3046
11315,GR006,Sunflower Oil 1L,5,2025-04-03 13:55:00,160,3046
11316,GR002,Bread,6,2025-03-26 01:47:00,40,2489
11316,GR013,Onions 1kg,6,2025-03-26 01:47:00,35,2489
11316,GR011,Bananas 1 dozen,3,2025-03-26 01:47:00,50,2489
11316,GR008,Wheat Flour 1kg,4,2025-03-26 01:47:00,55,2489
11317,GR005,Sugar 1kg,1,2025-02-11 07:08:00,50,4860
11317,GR008,Wheat Flour 1kg,3,2025-02-11 07:08:00,55,4860
11317,GR015,Salt 1kg,5,2025-02-11 07:08:00,20,4860
11317,GR012,Potatoes 1kg,5,2025-02-11 07:08:00,30,4860
11317,GR011,Bananas 1 dozen,2,2025-02-11 07:08:00,50,4860
11317,GR014,Tomatoes 1kg,2,2025-02-11 07:08:00,40,4860
11318,GR012,Potatoes 1kg,2,2025-02-27 07:49:00,30,3693
11318,GR008,Wheat Flour 1kg,6,2025-02-27 07:49:00,55,3693
11318,GR011,Bananas 1 dozen,1,2025-02-27 07:49:00,50,3693
11319,GR004,Basmati Rice 1kg,5,2025-02-26 23:11:00,120,2862
11319,GR015,Salt 1kg,7,2025-02-26 23:11:00,20,2862
11319,GR010,Yogurt 200g,3,2025-02-26 23:11:00,25,2862
11319,GR013,Onions 1kg,2,2025-02-26 23:11:00,35,2862
11320,GR003,Eggs Pack (12),7,2025-03-21 23:20:00,90,3454
11320,GR002,Bread,3,2025-03-21 23:20:00,40,3454
11320,GR008,Wheat Flour 1kg,5,2025-03-21 23:20:00,55,3454
11321,GR007,Tea Powder 500g,4,2025-06-25 01:35:00,140,3211
11321,GR013,Onions 1kg,2,2025-06-25 01:35:00,35,3211
11321,GR001,Milk 1L,1,2025-06-25 01:35:00,60,3211
11321,GR006,Sunflower Oil 1L,8,2025-06-25 01:35:00,160,3211
11321,GR009,Butter 100g,1,2025-06-25 01:35:00,60,3211
11321,GR005,Sugar 1kg,4,2025-06-25 01:35:00,50,3211
11322,GR013,Onions 1kg,6,2025-05-23 02:12:00,35,4099
11322,GR004,Basmati Rice 1kg,4,2025-05-23 02:12:00,120,4099
11322,GR006,Sunflower Oil 1L,2,2025-05-23 02:12:00,160,4099
11323,GR008,Wheat Flour 1kg,1,2025-03-05 03:55:00,55,1321
11323,GR004,Basmati Rice 1kg,7,2025-03-05 03:55:00,120,1321
11324,GR009,Butter 100g,4,2025-02-07 21:13:00,60,1572
11324,GR015,Salt 1kg,4,2025-02-07 21:13:00,20,1572
11324,GR006,Sunflower Oil 1L,2,2025-02-07 21:13:00,160,1572
11324,GR005,Sugar 1kg,4,2025-02-07 21:13:00,50,1572
11324,GR010,Yogurt 200g,1,2025-02-07 21:13:00,25,1572
11325,GR013,Onions 1kg,1,2025-06-04 04:06:00,35,4443
11325,GR015,Salt 1kg,2,2025-06-04 04:06:00,20,4443
11325,GR014,Tomatoes 1kg,3,2025-06-04 04:06:00,40,4443
11325,GR006,Sunflower Oil 1L,3,2025-06-04 04:06:00,160,4443
11325,GR003,Eggs Pack (12),1,2025-06-04 04:06:00,90,4443
11326,GR001,Milk 1L,5,2025-02-09 04:07:00,60,4099
11326,GR014,Tomatoes 1kg,4,2025-02-09 04:07:00,40,4099
11326,GR009,Butter 100g,3,2025-02-09 04:07:00,60,4099
11326,GR003,Eggs Pack (12),6,2025-02-09 04:07:00,90,4099
11326,GR002,Bread,4,2025-02-09 04:07:00,40,4099
11326,GR007,Tea Powder 500g,5,2025-02-09 04:07:00,140,4099
11327,GR013,Onions 1kg,7,2025-02-03 18:20:00,35,2150
11327,GR007,Tea Powder 500g,2,2025-02-03 18:20:00,140,2150
11327,GR010,Yogurt 200g,1,2025-02-03 18:20:00,25,2150
11327,GR005,Sugar 1kg,7,2025-02-03 18:20:00,50,2150
11328,GR003,Eggs Pack (12),4,2025-06-08 11:34:00,90,1967
11328,GR006,Sunflower Oil 1L,8,2025-06-08 11:34:00,160,1967
11328,GR001,Milk 1L,8,2025-06-08 11:34:00,60,1967
11328,GR008,Wheat Flour 1kg,7,2025-06-08 11:34:00,55,1967
11328,GR015,Salt 1kg,8,2025-06-08 11:34:00,20,1967
11328,GR013,Onions 1kg,6,2025-06-08 11:34:00,35,1967
11329,GR002,Bread,3,2025-06-27 08:54:00,40,4337
11329,GR004,Basmati Rice 1kg,1,2025-06-27 08:54:00,120,4337
11330,GR003,Eggs Pack (12),5,2025-05-28 20:41:00,90,2156
11330,GR008,Wheat Flour 1kg,8,2025-05-28 20:41:00,55,2156
11330,GR005,Sugar 1kg,1,2025-05-28 20:41:00,50,2156
11330,GR006,Sunflower Oil 1L,2,2025-05-28 20:41:00,160,2156
11331,GR003,Eggs Pack (12),4,2025-05-24 07:27:00,90,2862
11332,GR003,Eggs Pack (12),1,2025-03-19 21:40:00,90,1662
11332,GR008,Wheat Flour 1kg,8,2025-03-19 21:40:00,55,1662
11332,GR007,Tea Powder 500g,8,2025-03-19 21:40:00,140,1662
11332,GR014,Tomatoes 1kg,3,2025-03-19 21:40:00,40,1662
11332,GR010,Yogurt 200g,7,2025-03-19 21:40:00,25,1662
11332,GR011,Bananas 1 dozen,5,2025-03-19 21:40:00,50,1662
11333,GR009,Butter 100g,2,2025-02-04 02:58:00,60,3346
11333,GR008,Wheat Flour 1kg,8,2025-02-04 02:58:00,55,3346
11333,GR003,Eggs Pack (12),4,2025-02-04 02:58:00,90,3346
11334,GR008,Wheat Flour 1kg,4,2025-03-30 06:57:00,55,3618
11334,GR007,Tea Powder 500g,2,2025-03-30 06:57:00,140,3618
11334,GR009,Butter 100g,3,2025-03-30 06:57:00,60,3618
11335,GR011,Bananas 1 dozen,2,2025-01-20 13:16:00,50,4497
11336,GR002,Bread,6,2025-04-21 16:27:00,40,3112
11336,GR006,Sunflower Oil 1L,4,2025-04-21 16:27:00,160,3112
11336,GR012,Potatoes 1kg,4,2025-04-21 16:27:00,30,3112
11337,GR002,Bread,2,2025-05-10 02:41:00,40,4016
11337,GR007,Tea Powder 500g,6,2025-05-10 02:41:00,140,4016
11337,GR012,Potatoes 1kg,2,2025-05-10 02:41:00,30,4016
11338,GR008,Wheat Flour 1kg,6,2025-05-24 06:05:00,55,2705
11338,GR002,Bread,3,2025-05-24 06:05:00,40,2705
11339,GR003,Eggs Pack (12),2,2025-02-21 21:06:00,90,3524
11339,GR012,Potatoes 1kg,4,2025-02-21 21:06:00,30,3524
11339,GR014,Tomatoes 1kg,5,2025-02-21 21:06:00,40,3524
11340,GR006,Sunflower Oil 1L,6,2025-03-27 13:06:00,160,4337
11340,GR002,Bread,7,2025-03-27 13:06:00,40,4337
11340,GR010,Yogurt 200g,2,2025-03-27 13:06:00,25,4337
11340,GR001,Milk 1L,5,2025-03-27 13:06:00,60,4337
11340,GR011,Bananas 1 dozen,4,2025-03-27 13:06:00,50,4337
11340,GR015,Salt 1kg,1,2025-03-27 13:06:00,20,4337
11341,GR002,Bread,6,2025-06-15 01:05:00,40,2313
11341,GR013,Onions 1kg,2,2025-06-15 01:05:00,35,2313
11341,GR015,Salt 1kg,8,2025-06-15 01:05:00,20,2313
11342,GR015,Salt 1kg,6,2025-02-10 20:42:00,20,4742
11342,GR013,Onions 1kg,1,2025-02-10 20:42:00,35,4742
11342,GR002,Bread,5,2025-02-10 20:42:00,40,4742
11342,GR010,Yogurt 200g,1,2025-02-10 20:42:00,25,4742
11342,GR011,Bananas 1 dozen,5,2025-02-10 20:42:00,50,4742
11342,GR012,Potatoes 1kg,8,2025-02-10 20:42:00,30,4742
11343,GR003,Eggs Pack (12),1,2025-02-03 18:21:00,90,2583
11343,GR005,Sugar 1kg,4,2025-02-03 18:21:00,50,2583
11343,GR013,Onions 1kg,8,2025-02-03 18:21:00,35,2583
11343,GR001,Milk 1L,4,2025-02-03 18:21:00,60,2583
11343,GR010,Yogurt 200g,2,2025-02-03 18:21:00,25,2583
11343,GR014,Tomatoes 1kg,5,2025-02-03 18:21:00,40,2583
11344,GR001,Milk 1L,1,2025-01-05 02:44:00,60,4190
11344,GR014,Tomatoes 1kg,5,2025-01-05 02:44:00,40,4190
11344,GR008,Wheat Flour 1kg,4,2025-01-05 02:44:00,55,4190
11344,GR015,Salt 1kg,6,2025-01-05 02:44:00,20,4190
11344,GR009,Butter 100g,5,2025-01-05 02:44:00,60,4190
11345,GR008,Wheat Flour 1kg,2,2025-07-10 05:22:00,55,4680
11345,GR002,Bread,6,2025-07-10 05:22:00,40,4680
11345,GR013,Onions 1kg,3,2025-07-10 05:22:00,35,4680
11345,GR005,Sugar 1kg,1,2025-07-10 05:22:00,50,4680
11345,GR011,Bananas 1 dozen,2,2025-07-10 05:22:00,50,4680
11345,GR009,Butter 100g,5,2025-07-10 05:22:00,60,4680
11346,GR008,Wheat Flour 1kg,8,2025-03-11 17:35:00,55,1332
11346,GR013,Onions 1kg,3,2025-03-11 17:35:00,35,1332
11346,GR005,Sugar 1kg,3,2025-03-11 17:35:00,50,1332
11347,GR007,Tea Powder 500g,1,2025-02-02 22:22:00,140,2457
11347,GR004,Basmati Rice 1kg,5,2025-02-02 22:22:00,120,2457
11347,GR011,Bananas 1 dozen,5,2025-02-02 22:22:00,50,2457
11347,GR013,Onions 1kg,5,2025-02-02 22:22:00,35,2457
11347,GR012,Potatoes 1kg,3,2025-02-02 22:22:00,30,2457
11347,GR006,Sunflower Oil 1L,2,2025-02-02 22:22:00,160,2457
11348,GR002,Bread,1,2025-07-04 06:14:00,40,3513
11348,GR011,Bananas 1 dozen,5,2025-07-04 06:14:00,50,3513
11349,GR001,Milk 1L,5,2025-02-04 21:17:00,60,2259
11349,GR003,Eggs Pack (12),7,2025-02-04 21:17:00,90,2259
11350,GR001,Milk 1L,6,2025-03-01 17:16:00,60,1813
11350,GR014,Tomatoes 1kg,6,2025-03-01 17:16:00,40,1813
11350,GR002,Bread,7,2025-03-01 17:16:00,40,1813
11350,GR015,Salt 1kg,2,2025-03-01 17:16:00,20,1813
11350,GR010,Yogurt 200g,1,2025-03-01 17:16:00,25,1813
11350,GR003,Eggs Pack (12),8,2025-03-01 17:16:00,90,1813
11351,GR015,Salt 1kg,5,2025-05-19 22:36:00,20,3968
11351,GR008,Wheat Flour 1kg,3,2025-05-19 22:36:00,55,3968
11351,GR002,Bread,8,2025-05-19 22:36:00,40,3968
11351,GR004,Basmati Rice 1kg,1,2025-05-19 22:36:00,120,3968
11352,GR005,Sugar 1kg,3,2025-06-18 05:47:00,50,3888
11352,GR010,Yogurt 200g,7,2025-06-18 05:47:00,25,3888
11352,GR008,Wheat Flour 1kg,8,2025-06-18 05:47:00,55,3888
11352,GR014,Tomatoes 1kg,8,2025-06-18 05:47:00,40,3888
11352,GR015,Salt 1kg,2,2025-06-18 05:47:00,20,3888
11352,GR009,Butter 100g,1,2025-06-18 05:47:00,60,3888
11353,GR011,Bananas 1 dozen,2,2025-01-26 18:08:00,50,4477
11353,GR008,Wheat Flour 1kg,7,2025-01-26 18:08:00,55,4477
11353,GR006,Sunflower Oil 1L,8,2025-01-26 18:08:00,160,4477
11353,GR014,Tomatoes 1kg,2,2025-01-26 18:08:00,40,4477
11353,GR005,Sugar 1kg,4,2025-01-26 18:08:00,50,4477
11353,GR001,Milk 1L,3,2025-01-26 18:08:00,60,4477
11354,GR008,Wheat Flour 1kg,8,2025-03-23 14:54:00,55,3440
11355,GR006,Sunflower Oil 1L,2,2025-03-31 16:18:00,160,4300
11355,GR002,Bread,4,2025-03-31 16:18:00,40,4300
11355,GR004,Basmati Rice 1kg,5,2025-03-31 16:18:00,120,4300
11355,GR009,Butter 100g,3,2025-03-31 16:18:00,60,4300
11355,GR013,Onions 1kg,2,2025-03-31 16:18:00,35,4300
11355,GR003,Eggs Pack (12),1,2025-03-31 16:18:00,90,4300
11356,GR010,Yogurt 200g,7,2025-02-10 13:28:00,25,2635
11356,GR009,Butter 100g,6,2025-02-10 13:28:00,60,2635
11357,GR008,Wheat Flour 1kg,1,2025-05-13 02:53:00,55,2919
11357,GR001,Milk 1L,1,2025-05-13 02:53:00,60,2919
11357,GR012,Potatoes 1kg,5,2025-05-13 02:53:00,30,2919
11357,GR003,Eggs Pack (12),8,2025-05-13 02:53:00,90,2919
11357,GR014,Tomatoes 1kg,5,2025-05-13 02:53:00,40,2919
11357,GR015,Salt 1kg,2,2025-05-13 02:53:00,20,2919
11358,GR008,Wheat Flour 1kg,7,2025-05-23 20:20:00,55,3788
11358,GR013,Onions 1kg,3,2025-05-23 20:20:00,35,3788
11359,GR012,Potatoes 1kg,7,2025-01-12 15:12:00,30,4385
11359,GR006,Sunflower Oil 1L,2,2025-01-12 15:12:00,160,4385
11359,GR014,Tomatoes 1kg,8,2025-01-12 15:12:00,40,4385
11359,GR011,Bananas 1 dozen,5,2025-01-12 15:12:00,50,4385
11359,GR001,Milk 1L,6,2025-01-12 15:12:00,60,4385
11360,GR010,Yogurt 200g,8,2025-02-23 15:26:00,25,1420
11360,GR015,Salt 1kg,8,2025-02-23 15:26:00,20,1420
11360,GR008,Wheat Flour 1kg,5,2025-02-23 15:26:00,55,1420
11360,GR002,Bread,5,2025-02-23 15:26:00,40,1420
11360,GR013,Onions 1kg,5,2025-02-23 15:26:00,35,1420
11361,GR013,Onions 1kg,2,2025-04-05 08:01:00,35,2854
11362,GR007,Tea Powder 500g,7,2025-07-20 08:35:00,140,1813
11362,GR011,Bananas 1 dozen,4,2025-07-20 08:35:00,50,1813
11362,GR005,Sugar 1kg,5,2025-07-20 08:35:00,50,1813
11362,GR014,Tomatoes 1kg,4,2025-07-20 08:35:00,40,1813
11362,GR009,Butter 100g,7,2025-07-20 08:35:00,60,1813
11362,GR012,Potatoes 1kg,6,2025-07-20 08:35:00,30,1813
11363,GR009,Butter 100g,6,2025-07-13 11:53:00,60,2673
11364,GR002,Bread,4,2025-07-15 10:24:00,40,3692
11364,GR005,Sugar 1kg,2,2025-07-15 10:24:00,50,3692
11365,GR012,Potatoes 1kg,8,2025-06-05 12:00:00,30,4860
11365,GR010,Yogurt 200g,2,2025-06-05 12:00:00,25,4860
11365,GR004,Basmati Rice 1kg,3,2025-06-05 12:00:00,120,4860
11365,GR003,Eggs Pack (12),7,2025-06-05 12:00:00,90,4860
11365,GR006,Sunflower Oil 1L,5,2025-06-05 12:00:00,160,4860
11365,GR013,Onions 1kg,3,2025-06-05 12:00:00,35,4860
11366,GR014,Tomatoes 1kg,4,2025-04-09 22:56:00,40,3346
11366,GR002,Bread,1,2025-04-09 22:56:00,40,3346
11366,GR004,Basmati Rice 1kg,6,2025-04-09 22:56:00,120,3346
11366,GR008,Wheat Flour 1kg,7,2025-04-09 22:56:00,55,3346
11366,GR003,Eggs Pack (12),3,2025-04-09 22:56:00,90,3346
11366,GR006,Sunflower Oil 1L,2,2025-04-09 22:56:00,160,3346
